C4020875	DUOX2
C1370889	CDK4
C1839039	TSC1
C0241210	HSD17B10
C0525045	GLUL
C0025362	ACTA2
C1846223	SIX3
C0221354	COL11A1
C4024780	UBE2A
C0151889	KCNJ6
C4273730	COA6
C0007193	TPM3
C4020876	RP1
C0026106	KIF11
C1843300	SNRPE
C0026827	SATB2
C1865581	PARK3
C0029422	FLNA
C0020538	CACNA1C
C4280567	PEX10
C0036572	PEX6
C4280651	HSPG2
C0541764	THRA
C0026827	FASTKD2
C1306889	THPO
C0522055	RAF1
C2677762	FGFRL1
C0011581	GLUL
C0700208	LETM1
C0270685	TRNS2
C0027659	MIR34B
C2750161	NME8
C1853562	LMNB1
C0029456	MAP3K1
C0497156	PRF1
C0028738	STX16
C1142533	GNE
C0026827	NPC2
C2752013	PIGN
C1848958	SUOX
C0041755	CSF3
C4280630	MAGEL2
C0038379	ARNT2
C0003872	BMP4
C3549698	ATP7A
C0162671	COX2
C0026827	STIM1
C1857657	CAV1
C0018777	FGFR3
C0038990	PRNP
C0028768	CHD7
C0042580	RAD21
C2242472	CD79A
C0393538	SMN1
C4280807	MBTPS2
C0037763	GCG
C0596263	SNORD50A
C0231246	MGAT2
C3276549	OPA1
C0266013	DUSP6
C0424688	RBM28
C0233315	MAP2K1
C0235996	RPGRIP1L
C4020875	HESX1
C0027627	MIR148B
C0238621	SLC19A2
C0424688	FGFRL1
C1263846	IPW
C0241054	TINF2
C0600467	TAC1
C0018800	PPARD
C0026827	HADHA
C0154936	IKBKAP
C0020651	OPRD1
C0009806	UFD1L
C3887709	ND4L
C4021768	RPIA
C0014544	SELENOW
C1263846	NIPBL
C0345030	GTF2I
C4072830	FKTN
C1836184	MMP9
C0027627	CSF1R
C1834118	KCNJ2
C0037771	POLG
C0023893	CD83
C0279680	COL14A1
C0220982	SLC16A1
C1837081	DMP1
C0010036	SAT1
C0424688	AARS
C0344505	SOX10
C3810107	CD3G
C4025744	NOTCH2
C1840077	PAM16
C0037274	GSTM1
C4020876	CIB2
C0035229	COL11A1
C0240912	PHGDH
C4072822	HPGD
C0026640	PPIA
C1848924	LAMA3
C0029124	POMGNT1
C0206686	BRAF
C3552463	WFS1
C2364082	TACR3
C4024753	RPGR
C0748691	MYOT
C0014859	MMP14
C1867103	FGFR3
C0041755	ABCC12
C0162154	COL1A2
C0575081	PDE8B
C2931135	FOXL2
C0018800	KCNJ8
C0752166	LZTFL1
C0022660	DGKE
C0022548	SERPINF1
C1837770	PTDSS1
C0033578	FBXO44
C1860245	PEX19
C0011053	GALNS
C0025990	FLII
C0023418	PIK3CA
C4020875	DCPS
C1269683	ATP7B
C4280576	TREM2
C0023290	KAZA1
C0014869	CXCL8
C4225360	SIK1
C1510497	PDE6B
C0017601	EP300
C1857130	EDA
C1845847	FMR1
C1836550	TRNW
C0025202	HS3ST5
C0036341	CCR5
C1306710	SEPT9
C1839039	SURF1
C0022665	CYP1A1
C3553764	EXT1
C0521573	ABCB6
C0029456	WDR1
C1852127	DSP
C0039231	GAL
C3671887	CYP11A1
C0027708	KCNQ1
C3888209	NT5C2
C0424323	GLDC
C0700208	RAD51C
C0003850	APOE
C0024636	BRF1
C0085632	HEXA
C0410529	FGFR3
C1836550	PEX5
C0042514	SCN5A
C0557874	PGM3
C1864897	AP1S1
C4280369	LIMK1
C1866862	DAG1
C4021998	WRN
C0554970	PEX1
C0018564	GAN
C0024003	FGFR2
C0239234	TALDO1
C0423798	ITGA2B
C0035410	TSFM
C1510497	KCNH1
C1842878	RAP1B
C2220104	PPOX
C3551535	CCND2
C1864897	DDOST
C0009375	ID3
C4021779	FLNC
C0021053	EIF2AK4
C0855329	SCNN1G
C0010417	AR
C0007758	ANOS1
C1458155	YBX1
C1849265	SOST
C0026838	ATM
C0033774	OPRM1
C0520459	CRYL1
C1691215	WT1
C0347959	MRPS16
C0234629	TTLL5
C0025990	MAP2K1
C1850535	COL3A1
C0002736	PPARGC1A
C1836440	LIPT1
C0234144	TREM2
C1848490	SEC24D
C0023903	WDR17
C4024665	TMEM98
C0023890	APOE
C0038356	PHB
C0018975	GRM6
C1836296	ALDH18A1
C0002886	RPS24
C1844554	MAPK1
C0013421	SNCAIP
C0162298	HGD
C4255213	SLC29A3
C0151639	AGPAT2
C0027659	TOB1
C1839764	MAF
C4072832	IGF1
C0013274	EP300
C0004096	BCL2
C0018784	SAG
C0240278	PTEN
C3489733	TYROBP
C4021792	PAX1
C0020538	MTOR
C0678230	SC5D
C0023418	FANCE
C0013274	MEGF8
C2752042	PIK3CA
C0751466	GTF2IRD1
C0037299	SPTLC2
C0018772	EDN3
C1845245	ATRX
C4072823	WASHC5
C0018524	ND4
C0221357	FGFR3
C0557874	ACADM
C0497247	ADA2
C4020899	SPAG1
C0034935	AP4E1
C1839248	PTPN11
C3888097	MAF
C0020473	DGAT1
C2932678	HINT1
C4020899	SPINK1
C0018798	FOLR1
C2227134	SUFU
C1837352	WT1
C0423903	RPGRIP1L
C0033975	PAWR
C1847425	SLC5A1
C0744641	ACVRL1
C0037315	IPW
C4280664	TBX15
C0340485	GNAI2
C4020839	CTSA
C1847879	AMELX
C0232466	IER3IP1
C0334013	KRT83
C4020885	CRX
C0033578	PRKDC
C0221765	LEP
C0423903	HNRNPK
C0085583	PLP1
C0003862	AIP
C0085200	SNCAIP
C0855329	TNXB
C0040053	P2RY12
C4280637	CAV1
C0584837	FGFR2
C4020875	SCO1
C4017171	GTF2H5
C0346010	FLCN
C0152025	FUCA1
C0026827	DDX11
C1866013	HNRNPDL
C0746940	PURA
C0476273	EP300
C0010964	ARID1A
C1848924	EIF2AK3
C1839739	CUL7
C0023893	ANXA3
C0027627	MIR30A
C1865014	KCNJ8
C0231246	NME1
C4023396	CYP11B1
C0747085	IDS
C3891301	REST
C0011616	MMP10
C0026998	NPM1
C1850189	TAZ
C0856863	SMS
C0037268	GNAS
C1838869	FHL1
C1839764	LIMK1
C0014544	GAMT
C1845142	ZDHHC15
C1861063	GABBR2
C0027765	ABCG2
C0023186	HTR1A
C0175754	FGFR2
C3550546	FOXL2
C0266013	TAC3
C0025362	NEU1
C1836940	ENPP1
C4021728	CHRNE
C0399526	ADAMTSL4
C2674608	RAB3GAP1
C0037769	ARX
C0542519	PHGDH
C0268079	EHHADH
C1879312	RAB18
C0037036	AP4E1
C0424688	AIMP1
C0231528	LMNA
C1836830	EIF2B5
C4280647	CDK5
C0021296	CENPE
C0033578	UMPS
C0011253	CYP27A1
C1384666	RMND1
C1848486	LMNA
C1855285	PQBP1
C1854919	PEX12
C1842155	TBX4
C1858719	BAG3
C1850049	CUL7
C0037932	P4HB
C0740279	MAN2B1
C1864897	CTNNB1
C0021368	LCN2
C0423428	SH3BP2
C0853087	KRT86
C0476397	PRPF3
C4083076	SMARCB1
C0746674	CHMP2B
C0264886	TMEM70
C4024737	SLC29A3
C1720887	AMH
C0542223	BSCL2
C1862939	PDGFA
C3150691	C2orf71
C0238397	BRAF
C0266052	ALPL
C0267952	NPHP3
C0036341	RGS9
C0018784	TRNK
C4021800	GTF2I
C0262361	SGSH
C0040136	KRAS
C0011175	PLEC
C0235946	MMADHC
C0003706	SEC24C
C0018798	POU5F1
C0221357	LMNA
C0024117	MMP1
C0023893	AHNAK
C2609414	KNG1
C0011854	CAT
C1848490	ROR2
C1854684	POMGNT1
C0025362	FOLR1
C0005695	MTHFR
C1858840	DFNB20
C0013080	GATA1
C0086438	TRNT1
C0151699	ITGB3
C0266617	RPL10
C0034885	MSH2
C1850049	BRAF
C0332890	H19
C1843187	GDAP1
C0032461	CYB5R3
C1449861	RASSF1
C1834728	MSH2
C4022018	ATM
C0017565	SCARB2
C1306710	PPP2R1A
C0039685	TBX1
C1857644	CTNS
C0744641	EPCAM
C0025362	PROM1
C0009917	BANF1
C0004763	SST
C0019294	MED12
C1138421	DDB2
C0006112	ALDH5A1
C0023893	METRNL
C0002514	GCLC
C0032285	NFKB2
C4280625	CEP57
C0024667	PHB
C0040588	PCSK5
C4280457	ITGA6
C4230640	SIN3A
C0221365	GPC4
C0853897	AGTR2
C3665439	EPHA2
C0007758	PGK1
C1837514	STAT1
C0026838	GTF2I
C0748140	IGLL1
C1837514	ZNF423
C0026010	ERCC3
C0021296	GCK
C2676198	IGF1R
C1168401	TP53
C4021786	CRB1
C0005586	GFAP
C0014544	STT3A
C0011818	FGFR2
C1859778	ATR
C0020492	PTH
C0029408	EZR
C4020966	INPPL1
C0002170	GJB6
C0003864	DNASE1L3
C1839764	TNNI2
C0036341	MPZL1
C0232943	FGG
C4025763	ZEB2
C2749675	TRAIP
C1843687	NKX2-6
C1968611	COL2A1
C1855751	FBN1
C4020859	SLC6A3
C0239174	SNX10
C0149931	TRNW
C0009405	APC
C3495801	FCGR3B
C0003492	GJA5
C4020899	HK1
C0151576	BAZ1B
C0038356	FGFR2
C4025269	ENPP1
C0234632	MMP19
C1837770	TP63
C0004352	IL6
C0240635	TGDS
C0700078	KIF1A
C0024421	BAZ1B
C0018989	TSC1
C0398650	TNFRSF13B
C1845977	OPN1LW
C1855728	NANS
C1857206	KMT2D
C4023796	SEMA3E
C1833754	COL1A1
C0027055	MIR503
C0015398	RLBP1
C1844704	OCRL
C1839764	CRX
C1850530	NEFL
C0241355	SOX3
C1861403	TRNF
C1827524	KIF1BP
C0003504	NPPA
C0948187	SNRPB
C0497247	SLC37A4
C0019572	NANS
C0015967	BLNK
C1274865	LEMD3
C1865014	RIN2
C0019322	SPECC1L
C1858679	PAX6
C0231528	TNXB
C0019693	NUTF2
C3552463	TAZ
C0026034	POLD1
C1458155	NDUFS3
C0029191	IL10
C0024141	CRP
C0747078	HSD17B4
C0010346	TLR9
C0036341	AGER
C1836195	NOTCH2
C0014175	IFIT1
C0033975	PDGFB
C0240635	PEX6
C1854387	MYH7
C0021296	PTPN11
C4022159	SQSTM1
C4020887	AIRE
C0338656	UBA1
C0596263	CDKN2A
C0041755	CES2
C0575071	ASAH1
C0011581	POMC
C0021364	AMH
C0541764	POR
C0742906	IL6
C1839798	TWIST1
C0007137	UBA7
C1854114	RFC2
C4020876	CRB1
C0031117	EDNRB
C0154920	PRPH2
C0426421	KAT6B
C0235946	PIGT
C2937358	ITGAV
C0002418	OCRL
C0086438	CD81
C0005745	PLXND1
C4021391	FBN1
C1859480	RUNX2
C0242184	ALDOB
C0265905	CRTAP
C0154671	HRAS
C0154920	MYO5A
C0854723	PNPLA6
C0175701	FGD1
C2362914	PRNP
C1837522	FLII
C0454644	XRCC4
C1834055	EDA
C0024668	PLK2
C0006625	ATR
C1859480	PRKAR1A
C4020849	PIGV
C4280618	BANF1
C4020867	CRKL
C0085762	ABO
C0151889	CYP7B1
C0014306	ERCC6
C3805715	SNCAIP
C0023893	PLSCR2
C0268312	ABCB11
C0242292	GNAS
C0036572	TSC2
C3495801	HLA-DPB1
C3463824	DLK1
C1860236	FANCF
C0917816	CNGB1
C0037268	WAS
C1385263	GCDH
C0009081	CPLX1
C0026826	DPYD
C0858867	RPL15
C0018536	ELN
C0029434	COL1A1
C0001969	MTR
C1867446	MID1
C1837514	YARS2
C3714756	QDPR
C0156404	AIP
C1832215	HOXA1
C1855665	NPR2
C0011860	HNF4A
C3280282	GRIN1
C0541764	FSHB
C0009363	DPYD
C0003578	NPHP1
C0020224	CHRND
C0022346	LHX3
C0015310	PHOX2A
C2220104	IKZF1
C0393729	HWE1
C0262404	POLG
C4021759	EPM2A
C0023892	NSA2
C0022821	COL1A2
C0426422	MMP2
C0000737	TLR4
C2936907	FOXRED1
C0026826	PIK3CA
C0020626	TBX1
C0231246	ADA
C1691215	PEX26
C0426848	BAZ1B
C0231274	NFKBIA
C0266483	RAB18
C0234133	ATXN10
C0206728	AXL
C0023895	SC5D
C0008370	IFT172
C4025401	EIF2AK3
C4225242	KCNN4
C1865017	KIF11
C4280641	RUNX2
C0277960	GJA1
C0019209	GPC3
C0427068	DDHD2
C3714756	KIF1BP
C0151576	SGCB
C0233844	ATP7B
C0033578	THYN1
C0025500	MYO18B
C0423867	TTC37
C4020899	LAMA2
C2981150	COL2A1
C3714745	GLA
C0005937	PPARG
C0338480	LRP1
C4020884	ATP1A3
C1842774	KIT
C0151786	PFN1
C1389851	TBX1
C0040100	TP53
C0002514	ALDH6A1
C0085762	ADH4
C0158761	BCOR
C0917816	BBS9
C0028768	SLITRK5
C0162836	GJB2
C0041834	CSTA
C0035334	ROM1
C3495559	OSM
C0026827	PHKB
C0151825	SNX10
C1854494	DNAJC13
C0009952	GABRA1
C0021296	GATA6
C1855285	TUBGCP4
C3161174	HBA2
C0018817	GPX4
C0008031	TGFB2
C0036341	PHOX2B
C4020899	CUBN
C0031511	RET
C0452138	TRNQ
C4020894	ZMPSTE24
C3277697	SDCCAG8
C0241005	DPM3
C0266631	FGFRL1
C0024667	CASK
C0151611	RMRP
C1827524	KRAS
C0151786	ADA2
C4020875	MAGEL2
C0033687	COL4A4
C0009806	SEC24C
C1857144	NOP10
C0038356	FST
C0017662	CFH
C4025682	NCF2
C3714756	CLCN4
C1565489	FN1
C4020899	CD40
C1861329	PHEX
C0233715	ZMYND11
C0006111	IFNB1
C0024141	TREX1
C0000737	IFNA2
C3203358	NPAP1
C4020875	PEX5
C4020899	NPPA
C0011168	ACTA1
C1839797	TFAP2A
C3665347	POMT2
C1838869	SYNE1
C0333068	HLA-DRB1
C0018536	COL5A1
C1836186	FLNA
C0151786	FOXRED1
C1843367	VRK1
C0013421	GBA
C0026826	POMT1
C0014544	SYNJ1
C0008780	HYDIN
C0700208	NRAS
C1384666	NELFA
C0026640	RACK1
C0033975	PDE11A
C0234632	ARL2BP
C4280626	SOX18
C0027643	IDH2
C0026640	MT1A
C4025603	GCDH
C0853193	MIR206
C0018784	SPTLC1
C3203102	FOXF1
C1839040	ND4
C0009375	MAOB
C1855751	DGCR6
C0009375	KDM5B
C0027765	HES5
C4025789	AIP
C0011854	IFNG
C4020899	CLCF1
C0206692	CDH1
C0018818	TBX5
C4072822	LHX3
C4024583	PCSK1
C0023893	IFI35
C0007621	TP63
C1856786	COL11A2
C0270685	TYROBP
C0014544	EZH2
C0206729	NF1
C0011581	NPS
C1837084	NHS
C1846460	FGFR2
C4025763	MAN2B1
C0004096	BBS1
C1862475	RP2
C0744641	ND4
C0339789	ZIC1
C0349588	NIPBL
C0424688	LEMD3
C0272199	PRF1
C1854494	NOL3
C4018860	GNAS
C0234376	AKT1
C0221357	DLL4
C0014859	TUFM
C0020608	COL17A1
C0237326	GABRA3
C0033578	CDKN1B
C1720508	INVS
C1844813	CHST3
C0026848	SCN4A
C0007194	SLC25A4
C2748653	SC5D
C0266435	DVL1
C1847967	EIF2B1
C0239676	PIGT
C0017671	SDHD
C1864795	PTPN11
C0029408	S100A4
C3714756	SLC6A8
C0423224	ERCC2
C1861063	CHRNA3
C4072821	HESX1
C1836830	IRX5
C4020899	TNFRSF10B
C0021296	SLC20A2
C0740279	SPG20
C1845847	CTSA
C0040433	SOX5
C4021242	TCOF1
C0525045	BDNF
C0542514	DSE
C1840457	ABCA4
C1859541	CIITA
C0231528	HADHB
C0162666	TMEM70
C0522055	DES
C1842876	PAX3
C0022573	BTD
C0522224	EPHA4
C0008925	GPC4
C1857121	PEX14
C0024141	SLEH1
C1864897	ASS1
C0013132	SLC9A6
C1839829	ARID1A
C3714756	OTC
C0020620	CLCF1
C1458155	EVL
C0020302	B3GAT3
C0393756	ADH1B
C2239176	F2
C0554972	PQBP1
C4020874	UBE3A
C3714581	TBX18
C0011570	NRG1
C4025846	ALG3
C4020855	MECP2
C1510586	FOXP1
C0011168	PLP1
C0035229	PURA
C0036341	CHEK1
C0423903	GRIA3
C0553706	GCM2
C1565489	APRT
C0265610	SSR4
C4020875	TSC1
C4024900	KIF1A
C0264133	UBE2A
C0541764	SMC3
C1843921	DNAJC13
C0271092	PDE6C
C4024878	DKC1
C0010520	ADRA2B
C4020884	PMS2
C0013405	TGFBR2
C1848514	EZH2
C0080178	PCYT1A
C0022658	SCNN1B
C0020626	GCM2
C0541764	FGF17
C1843367	SLC5A5
C1864897	CIB2
C4280611	RBBP8
C0158646	DLX4
C0423798	F13B
C1857130	RIPK4
C4015596	ALG14
C0151686	YWHAE
C0034069	MMP9
C4020765	KCNMA1
C0423903	RAB23
C1846950	GDF5
C0027658	SCNN1A
C1861328	FLNB
C0040264	SDHB
C4020899	SERPINF1
C0162119	PCCA
C3279149	MTM1
C0007102	FAN1
C0015696	CYP2E1
C4022996	POR
C0456070	COL7A1
C0240295	GATA4
C4024221	CREBBP
C0870082	IL1RN
C4280560	SFRP4
C4277682	GSN
C0020608	LAMB3
C0011853	IL1B
C0376628	FANCI
C4280443	FIG4
C0032617	OXT
C1866039	CACNB4
C0259817	ALOX12B
C1384666	FOXC1
C0025362	PPT1
C1854114	CLP1
C0038356	PLAGL1
C0025309	PLAT
C0002888	CUBN
C0041974	DKC1
C0004352	ADA
C0011570	ADCYAP1
C4021910	CTGF
C0017601	IFT172
C0700208	PRKAR1A
C0036341	GSTA1
C0235430	PHKG2
C4024318	GDF5
C0231246	CD96
C0241577	TOP2A
C0043346	POLH
C1857042	LMNA
C0023891	IL6
C0029927	CFD
C4020899	ABCC8
C1860607	SKIV2L
C1857278	LRP2
C0020458	SLC18A2
C0948089	CKM
C2675920	KCNN4
C4225340	KCND3
C1844947	ERCC1
C0438717	HADHA
C3714497	ALMS1
C0019693	HSPA9
C1864897	PAX6
C0036341	ATM
C4280648	AGL
C0424323	CHD2
C1848570	EYA1
C0013604	MVK
C0266435	POLR3B
C0036341	DDO
C0349204	CSNK1E
C0030567	RPL14
C0205700	MYH6
C1846226	NR3C1
C0016382	MEFV
C0302859	EYA1
C0750937	PRNP
C0029408	SEC23A
C0026034	SEPT9
C1864580	CNBP
C0000889	BSCL2
C0025037	FGFR1
C0036341	GCLC
C4280612	EDA
C4280618	TRIM37
C0236969	FHOD3
C1858565	FANCD2
C0040136	LMNA
C0557874	GFER
C0151576	FRG1
C1848490	PEPD
C1855009	PLA2G6
C0035126	PPARG
C1854494	DYSF
C0020255	DAG1
C0456070	PEX19
C0917816	PPARG
C0426414	GPC6
C1849367	PIGN
C1866210	VHL
C1136382	DMRT1
C0023601	LHB
C0268336	COL5A2
C0001125	LIPT1
C4021636	CFB
C0025202	RIN1
C0338656	SDHD
C1280433	LMNA
C3151520	CNTNAP1
C1969913	GJB6
C0009806	SLC12A1
C0040034	CA2
C0022906	CREBBP
C0022821	UBA1
C1853738	PREPL
C0235946	COX2
C0026034	CCND2
C0151480	PTPN2
C0917816	SLC12A1
C0013132	POLR3A
C0342783	ACADS
C0026827	STAMBP
C0015967	IL1A
C1849779	GH1
C0423112	TBX15
C1968847	ETL4
C1853242	DCHS1
C4280653	CNTN1
C0004352	SYNGAP1
C0242488	TFF2
C0026838	RAD50
C0036572	MSH2
C0375206	OTX2
C0038356	SYMPK
C0948163	CSF1R
C0271623	NR0B1
C0302859	DICER1
C0240635	TPM2
C0271623	DMRT1
C0020678	EDAR
C0238198	SDHB
C0149793	JAK2
C1855669	CTSK
C0234958	SEPT9
C0232940	FGF17
C1859541	TTC37
C1859158	PTH1R
C1836047	NBAS
C1842876	SOX9
C0221263	NBN
C4020899	CNGA1
C1848570	KIF1A
C1863382	TWIST1
C0162557	FST
C4024780	FANCB
C0427055	COL6A2
C0025362	PGM3
C4022874	NFKB2
C0239138	COL10A1
C0013575	PKP1
C1838570	CLN8
C0427149	NEFL
C0151786	SLC25A20
C0003028	FUCA1
C4020899	SPEG
C0038379	GBA
C0007137	PRTFDC1
C1857486	RBM8A
C4280368	POLR1D
C0018818	RBM8A
C4280614	CD247
C1843367	ASAH1
C0427546	LIG4
C1848918	ARHGEF9
C0740302	RPS14
C1864897	HIRA
C1842820	ND4
C4016741	IRF8
C2315100	AVPR2
C0003466	NFKB1
C0002878	KCNN4
C2266639	COL5A1
C0038238	CYP7B1
C0231246	NDUFV2
C0023893	SLC23A1
C3714756	RBM28
C4015242	RDH11
C1850456	SCN8A
C0476397	CNGB3
C0019294	ATP7A
C0028738	KIAA0586
C1845977	CACNA1F
C1860834	PEX13
C0917816	CTSA
C4025594	RET
C2227134	FLII
C1838647	CRB1
C1167712	FBN1
C0399352	LTBP3
C0423757	PPOX
C3714581	GRIP1
C2051831	PTCH1
C3665347	TSFM
C4024159	PAX3
C0423903	STS
C4073292	DSP
C0027746	FOLR1
C1843367	FSCN2
C0006663	PTPN6
C1845112	CPLX1
C1837385	SNX10
C0241237	CYP27B1
C3495676	PARN
C0027092	DPYD
C0878544	ARSB
C4277682	LRAT
C4072849	SEPT9
C0264142	PRKAR1A
C0266061	LIMK1
C0451696	RFXANK
C0948896	AMACR
C0014306	DYRK1A
C0085584	TMEM70
C0014591	MYH9
C0796122	KIF1A
C1850259	SHH
C0151636	NAA10
C1306710	SMS
C4280614	GPC3
C0008372	ATP8B1
C0024121	MAPK14
C0162666	DNM1L
C4020875	SLC5A5
C0557874	SPINK5
C0162671	TRNW
C0270853	EFHC1
C1836542	PCLO
C1384670	HOXD13
C4280647	HRAS
C0427515	MYD88
C0002994	SERPING1
C1956125	JAG1
C1843367	PNP
C0013362	SPG20
C0040053	PLAT
C1862475	IQCB1
C0232513	RUNX2
C0221358	IPW
C0240340	TP63
C0007137	STK11
C1836830	COX2
C0023893	MYC
C1510586	AP1S2
C0005586	VGF
C0039338	FAS
C4280538	EIF4A3
C0014544	KCNH1
C3495427	SLC2A2
C3714756	DUOX2
C4020876	AUTS2
C0026826	HSPG2
C1691215	MAMLD1
C4020899	ALOX12B
C0014805	SCN11A
C4280538	RB1
C0271583	CRH
C0554972	GTF2IRD1
C1266101	GTF2I
C0035078	PAX2
C1868577	SMARCE1
C4280578	EDN3
C1862132	OBSL1
C1836542	PAX3
C1856904	INS
C0431368	LRP2
C0423903	FRMPD4
C1859236	SMPD1
C4280629	ZNF592
C0349588	LIMK1
C1866710	RUNX2
C0338715	GAL
C1839764	TUBGCP4
C0920163	CD81
C0026827	DNM2
C4020871	TSFM
C4020875	HSD17B4
C0264423	PTGS1
C0037932	TGFBR2
C0009363	EP300
C1855062	NBN
C0023380	ABCD4
C0917816	NIPBL
C1855062	BMP4
C0919267	FGF1
C1837770	BRAF
C0917805	GLA
C1842003	TRMU
C1837757	ZMPSTE24
C0155862	MAPK1
C0029124	UCHL1
C0917816	TUSC3
C0020619	PRKACA
C3887524	ATP2C1
C0265563	NIPBL
C0035078	SLC7A9
C0423903	PIK3CA
C0220766	SAMD9
C0557874	PLAGL1
C0015310	GNAT2
C0017639	TNFRSF21
C0042133	SDHB
C1855081	ANKLE2
C0009421	BCKDHA
C0036857	PHYH
C4020876	MMACHC
C0011570	TNF
C0080274	GABRA3
C2315100	RBCK1
C1840380	PACS1
C0014868	SOD2
C2673914	GLRX5
C2315100	MED17
C2930812	MLXIPL
C1855062	PTEN
C0026827	PMP22
C0024667	TP53I3
C0005586	CREM
C0266544	CRYGD
C0541794	SCN9A
C0423113	COL3A1
C0684276	ALG3
C0038271	SLC6A8
C0264142	FBN1
C1262477	PEX5
C3489733	PIK3R5
C1386048	SLC26A2
C0003862	PHEX
C0030354	CCND1
C0266589	TNNI2
C3552853	ABCA4
C0035305	GNAQ
C0009691	ND1
C1864897	PEX26
C1865044	ALX4
C0037772	CYP7B1
C3279222	TRNL1
C0000786	FN1
C1866210	TBX18
C0878676	PTS
C4280664	PEX13
C0002880	STAT1
C0270685	PTCH2
C0241054	LAMB3
C0231679	LIFR
C0008625	NAT1
C0003493	LAMC1
C0007621	EIF3I
C1843479	HSPG2
C0023015	MAPT
C1262477	HLA-B
C0033860	IFNLR1
C4020899	NAGA
C0002514	PRODH
C1860844	HRAS
C0239479	LMNA
C0442874	ATP5E
C0028797	CYP1A1
C0042580	ACTG2
C0011570	TRH
C3809819	ALX4
C0036454	WHRN
C3277059	BCOR
C1845847	COL2A1
C0014175	NCOR1
C0015672	MEN1
C3806516	NEK1
C4083076	PITX1
C0746926	NAGA
C0398650	NFKB1
C0546125	TPM3
C0026827	PPT1
C0575081	HLA-B
C4020768	LBR
C0015934	CEP57
C0542519	ATRX
C0042373	GCG
C0038002	NPC2
C1848411	DDB2
C4025252	GDF1
C0009806	BIRC3
C1855009	NDUFAF3
C4020899	RET
C0024305	IFNA2
C3714756	NEK2
C0033975	PRKCA
C4025814	CUL7
C0034935	FBXO7
C2752013	HCN4
C0426492	GLI3
C0033860	NOS2
C0024141	TLR5
C0266617	HIBCH
C0265610	STAMBP
C1384666	IDUA
C4020899	LRP2
C0043352	PPARGC1A
C0557874	SLC26A4
C4049796	FRA16E
C1390474	FGFR1
C3554617	RBM8A
C1458155	IFNB1
C1848490	POR
C0029124	RPIA
C0860439	ZMPSTE24
C0266625	CITED2
C0025362	DUOX2
C1866862	MRE11
C0268157	GALK1
C0007134	PNKD
C1845112	IPW
C0036920	CREBBP
C0426790	IFT140
C1860105	FLNB
C0242698	PLAT
C0011854	IL19
C0036341	CDC25C
C0036572	ATXN10
C0001125	TRNC
C0085220	PSEN2
C0032226	CARD8
C4280495	SOX11
C0018817	LONP1
C0424323	HSD17B10
C0001916	HPS5
C0085400	NPC1
C4280369	TBL2
C0024121	CXCL14
C0700208	SUFU
C0003862	ERAP1
C0431371	EZH2
C4020876	HBA2
C0036572	MT3
C0022568	ALOX12B
C0018772	SDHC
C0086543	TGFBI
C0008780	CENPF
C0154671	FH
C2315100	NDUFV1
C0014067	DACT1
C0025990	MMP2
C0009404	TFPI2
C0406778	KRT14
C3714756	PTEN
C0007134	APAF1
C2229182	ATR
C0018784	S1PR2
C4280521	AKT1
C0036690	RAG1
C0438717	PEX19
C4280671	ACVRL1
C3665347	PDE6A
C1850072	FOXG1
C0028077	ADAM9
C3539495	DDHD2
C0007222	COL6A2
C4020876	BBS7
C0522055	RASA2
C0010273	FGFR2
C1386048	PCNT
C0021368	MMP2
C1866862	WWOX
C4225364	SNAP25
C0401151	ATP7A
C1848673	IFT140
C0019294	POLA1
C0740651	PRNP
C4021581	GJB1
C0427065	HSPB8
C0151526	MMP9
C0158266	TGFB1
C0009324	IL10
C1842003	ACAD9
C0015625	BRCA2
C4082243	ORC1
C0030297	SUGCT
C0042384	TLR4
C4277682	CDC25B
C0600427	ARRB2
C1855019	CLN5
C0027659	PRNP
C0542476	PRKCG
C0270612	EIF2B2
C1857641	CPLX1
C0438237	ATM
C1863423	FGFR3
C0678222	FGFR2
C0004943	IL23R
C0457133	GMPPB
C0700208	KRAS
C0025362	CREBBP
C0233514	PEX10
C0023343	PARK2
C0271623	LHX3
C0796085	NHS
C0020459	CRB1
C1843367	NR2E3
C1855009	XPC
C4024753	FSCN2
C0027627	HRH2
C0338462	GRN
C1848178	NR5A1
C0231246	HADHB
C0002170	DKC1
C2750747	TRPM1
C1384666	GLB1
C4024753	RP9
C0015300	FLNA
C0700078	FIG4
C4280567	NEU1
C0740279	KIF1A
C3714745	PEX16
C1855311	MYH11
C0022821	CCDC22
C0024636	CD247
C0036572	EML1
C0015934	RBM10
C4020876	NECTIN1
C1835884	CUL7
C0948187	FLNB
C0006625	SLC9A6
C0206686	CDKN2A
C2315100	EBP
C0268237	COX1
C1842153	KIF22
C4280647	CCDC88A
C0268358	CRTAP
C4020849	RAP1A
C0023290	HLA-DQA1
C1844776	RPGR
C0036572	HCCS
C3714756	DYRK1A
C0400966	MMP1
C0026691	BLK
C0040822	HNF4A
C4020899	SLC45A2
C4020899	SC5D
C1527388	GLE1
C3275406	ZDHHC9
C0239981	BMPR1A
C3807131	NIPBL
C0239981	PRF1
C3714756	PRPF31
C3203102	GBA
C4020876	DPYS
C0020796	BUB1B
C0554101	RFXANK
C0020305	SLC17A5
C0700078	NDUFB3
C0000731	PRKCSH
C0016382	HCAR2
C4082169	CHST3
